25 (4686) 
21 (4211) 
44 (4508) 
56 (5007) 
9 (4713) 
7 (5062) 
5 (4828) 
3 (4703) 
58 (5181) 
48 (4938) 
29 (5167) 
42 (4165) 
60 (5135) 
34 (4983) 
62 (5003) 
52 (5171) 
74 (4393) 
40 (5113) 
36 (5085) 
31 (4145) 
66 (4749) 
27 (4191) 
3 36 40 52 56 58 29 62 (4337) 
66 7 34 48 52 60 29 62 (4165) 
34 3 5 7 40 52 58 29 (4210) 
34 5 7 40 56 60 29 62 (4366) 
36 7 40 9 52 60 29 62 (4273) 
34 36 5 7 48 52 60 29 (4334) 
66 36 40 48 52 56 60 62 (4229) 
34 36 7 9 52 58 29 62 (4176) 
34 7 40 9 56 60 29 62 (4160) 
3 7 48 52 56 60 29 62 (4182) 
36 7 40 9 52 56 29 62 (4238) 
34 36 40 48 56 58 29 62 (4405) 
66 40 34 56 58 60 29 62 (4356) 
66 7 40 34 52 56 60 29 (4337) 
34 36 7 40 48 52 60 29 (4502) 
34 5 7 40 52 56 58 62 (4407) 
3 7 40 48 58 60 29 62 (4268) 
34 36 40 9 56 58 29 62 (4191) 
3 36 7 40 52 56 60 29 (4296) 
36 7 9 48 52 58 29 62 (4149) 
36 5 7 40 52 60 29 62 (4436) 
36 7 40 9 56 58 60 62 (4206) 
66 40 34 52 56 58 29 62 (4351) 
34 7 40 48 56 58 60 62 (4317) 
7 40 52 56 25 58 29 62 (4269) 
34 36 5 7 52 56 58 62 (4321) 
34 3 5 7 52 58 60 29 (4195) 
66 36 5 7 40 52 56 58 (4179) 
7 40 48 52 25 58 29 62 (4201) 
7 48 52 56 58 60 29 62 (4484) 
66 36 5 7 40 34 60 29 (4259) 
36 5 40 48 52 56 29 62 (4285) 
34 7 40 48 52 60 29 62 (4412) 
66 36 5 7 40 34 29 62 (4160) 
7 40 9 56 58 60 29 62 (4303) 
34 36 5 7 52 60 29 62 (4377) 
66 5 7 40 34 52 56 62 (4148) 
34 5 40 52 25 58 29 62 (4146) 
36 5 7 40 48 52 29 62 (4307) 
3 36 40 48 52 58 60 29 (4411) 
66 36 40 34 52 60 29 62 (4372) 
66 5 7 40 34 52 60 62 (4250) 
66 36 5 40 52 56 58 29 (4266) 
34 3 5 7 40 52 60 29 (4177) 
66 5 40 34 52 56 58 60 (4304) 
66 36 40 48 52 58 60 62 (4359) 
34 36 48 52 56 58 29 62 (4412) 
3 36 5 52 58 60 29 62 (4146) 
66 7 34 48 52 58 60 29 (4284) 
34 36 5 7 40 52 58 62 (4412) 
34 36 5 40 48 52 56 58 (4298) 
66 36 40 34 48 52 56 58 60 (4196) 
66 36 5 7 40 52 56 58 60 (4179) 
34 36 40 48 52 25 58 60 29 (4208) 
34 36 5 40 52 56 58 60 62 (4356) 
3 36 40 48 52 56 58 60 29 (4282) 
66 36 40 34 48 56 58 60 29 (4197) 
66 5 7 40 34 52 56 60 62 (4148) 
34 36 5 7 52 58 60 29 62 (4377) 
66 36 5 7 40 56 58 60 29 (4182) 
36 5 7 40 48 52 56 58 29 (4267) 
34 36 7 52 56 25 58 60 29 (4157) 
34 36 5 40 48 52 56 58 62 (4227) 
66 36 5 40 34 52 56 60 29 (4204) 
34 36 5 7 48 52 56 29 62 (4146) 
3 7 40 48 52 56 58 60 62 (4168) 
66 36 5 7 52 58 60 29 62 (4234) 
3 36 7 48 52 56 58 60 62 (4156) 
66 36 7 40 34 56 60 29 62 (4168) 
66 5 7 40 34 52 56 58 60 (4215) 
34 3 36 7 48 52 58 60 29 (4231) 
34 36 5 7 40 48 52 58 60 (4317) 
36 5 40 48 56 58 60 29 62 (4266) 
34 36 5 7 48 52 60 29 62 (4224) 
34 5 7 40 48 56 58 29 62 (4166) 
66 5 40 34 52 56 58 60 62 (4237) 
34 36 5 40 48 56 58 60 62 (4208) 
66 40 34 48 52 56 58 60 62 (4146) 
34 3 5 40 52 58 60 29 62 (4164) 
66 36 7 40 52 56 58 60 29 (4347) 
3 36 40 48 52 56 58 60 62 (4216) 
34 36 7 40 9 52 58 60 29 (4234) 
34 5 48 52 56 58 60 29 62 (4236) 
66 36 7 48 52 58 60 29 62 (4255) 
34 36 7 40 48 52 56 58 62 (4310) 
3 36 40 52 56 58 60 29 62 (4304) 
66 5 7 34 52 56 58 60 29 (4231) 
34 36 5 40 48 52 58 29 62 (4341) 
66 36 5 7 40 34 58 60 62 (4162) 
34 36 7 40 48 52 56 58 60 (4367) 
66 36 5 7 40 34 52 58 29 (4249) 
36 5 7 40 48 52 56 60 62 (4174) 
34 5 7 40 48 52 58 60 62 (4241) 
36 7 40 9 52 56 58 60 29 (4285) 
66 36 7 40 52 56 60 29 62 (4266) 
66 36 5 7 40 52 58 29 62 (4221) 
66 36 7 34 52 58 60 29 62 (4277) 
66 36 7 34 52 56 58 60 29 (4260) 
66 5 40 48 52 56 58 60 29 (4154) 
66 36 5 40 34 52 58 60 62 (4258) 
66 7 40 34 52 58 60 29 62 (4362) 
66 36 7 40 48 52 58 60 62 (4244) 
34 3 40 52 56 58 60 29 62 (4245) 
66 36 7 34 52 56 58 29 62 (4175) 
34 5 7 48 56 58 60 29 62 (4153) 
3 40 48 52 56 58 60 29 62 (4242) 
34 7 40 9 52 56 58 60 29 (4234) 
36 5 7 48 52 56 58 29 62 (4207) 
34 36 5 48 52 56 58 29 62 (4234) 
34 3 36 40 52 56 60 29 62 (4152) 
66 36 40 34 48 52 60 29 62 (4234) 
34 40 48 52 56 58 60 29 62 (4402) 
34 7 40 48 56 58 60 29 62 (4315) 
34 3 7 40 52 56 58 60 62 (4171) 
66 7 40 34 48 52 58 60 62 (4155) 
66 40 48 52 56 58 60 29 62 (4247) 
36 40 48 52 56 25 58 60 62 (4166) 
66 7 40 52 56 58 60 29 62 (4363) 
34 3 36 7 40 48 52 58 29 (4187) 
34 5 7 40 52 56 58 60 29 (4432) 
34 36 5 7 48 52 56 60 29 (4201) 
66 36 7 40 52 56 58 60 62 (4270) 
3 36 7 48 56 58 60 29 62 (4160) 
34 3 36 40 52 56 58 60 29 (4213) 
5 7 40 52 56 58 60 29 62 (4421) 
34 36 5 7 48 56 58 60 29 (4205) 
34 3 36 40 52 56 58 29 62 (4185) 
66 36 5 7 52 56 58 60 29 (4196) 
36 7 40 9 48 52 58 60 29 (4233) 
34 36 7 40 48 52 56 60 62 (4286) 
34 36 40 52 56 25 58 60 29 (4183) 
34 3 36 40 52 58 60 29 62 (4233) 
5 7 48 52 56 58 60 29 62 (4209) 
34 5 7 40 52 58 60 29 62 (4463) 
34 36 5 7 40 56 60 29 62 (4269) 
66 36 7 40 48 52 60 29 62 (4240) 
34 36 7 40 48 58 60 29 62 (4395) 
66 40 34 48 56 58 60 29 62 (4147) 
34 36 7 48 56 58 60 29 62 (4301) 
66 36 7 40 52 58 60 29 62 (4378) 
34 36 5 7 40 58 60 29 62 (4375) 
5 7 40 48 56 58 60 29 62 (4202) 
34 36 5 40 48 52 58 60 29 (4419) 
66 5 40 34 52 56 58 60 29 (4300) 
36 5 7 40 48 52 56 58 60 (4246) 
66 36 7 40 48 52 56 58 60 (4213) 
34 5 7 40 48 52 56 58 29 (4232) 
3 36 7 40 48 52 56 58 29 (4229) 
66 36 7 34 52 56 58 60 62 (4177) 
36 40 48 52 25 58 60 29 62 (4276) 
66 36 5 7 48 52 58 60 29 (4202) 
66 5 7 40 34 58 60 29 62 (4257) 
34 3 36 7 52 56 58 60 29 (4204) 
34 5 40 9 52 58 60 29 62 (4174) 
34 36 5 7 48 58 60 29 62 (4233) 
66 36 5 7 40 34 52 58 62 (4153) 
34 3 36 40 48 52 58 29 62 (4166) 
36 40 48 52 56 25 58 60 29 (4230) 
66 36 5 7 34 58 60 29 62 (4171) 
66 36 5 7 40 34 52 58 60 (4251) 
66 5 7 40 48 52 58 60 29 (4208) 
36 7 40 48 52 25 60 29 62 (4165) 
36 40 9 48 56 58 60 29 62 (4146) 
34 5 7 40 52 56 58 29 62 (4405) 
36 7 40 48 52 56 58 29 62 (4468) 
34 36 5 7 40 48 56 58 60 (4189) 
3 36 7 40 48 52 56 60 29 (4208) 
66 36 5 40 34 52 56 58 29 (4203) 
36 5 7 40 52 56 60 29 62 (4324) 
66 36 7 40 34 56 58 29 62 (4168) 
34 36 40 48 52 56 58 60 62 (4380) 
3 36 40 48 52 56 58 29 62 (4237) 
34 3 7 40 52 56 60 29 62 (4171) 
66 36 7 40 34 52 56 58 62 (4165) 
66 7 48 52 56 58 60 29 62 (4168) 
7 40 52 56 25 58 60 29 62 (4242) 
34 36 40 48 56 58 60 29 62 (4381) 
3 7 40 48 52 58 60 29 62 (4259) 
66 7 40 34 52 56 58 60 29 (4336) 
34 36 7 40 56 58 60 29 62 (4442) 
34 36 5 40 56 58 60 29 62 (4357) 
66 36 40 48 52 56 60 29 62 (4221) 
66 5 7 40 52 56 58 29 62 (4206) 
34 5 7 48 52 56 58 29 62 (4172) 
34 36 5 7 40 48 56 58 29 (4211) 
34 36 7 48 52 56 60 29 62 (4296) 
36 7 40 48 52 56 60 29 62 (4444) 
34 36 5 40 52 56 60 29 62 (4352) 
66 36 40 48 56 58 60 29 62 (4226) 
34 36 40 9 52 56 60 29 62 (4149) 
34 3 7 52 56 58 60 29 62 (4183) 
34 5 7 40 52 56 58 60 62 (4363) 
36 5 40 48 52 56 58 60 29 (4333) 
66 5 7 34 52 56 60 29 62 (4157) 
34 3 36 7 40 52 58 29 62 (4192) 
66 36 5 40 34 48 52 58 60 (4218) 
66 36 7 40 34 48 52 58 60 (4239) 
66 5 7 40 52 56 60 29 62 (4206) 
66 36 5 7 40 48 52 60 29 (4183) 
66 7 40 48 52 58 60 29 62 (4266) 
34 5 7 48 52 56 58 60 29 (4226) 
34 7 40 48 52 56 60 29 62 (4310) 
36 40 48 52 56 58 60 29 62 (4538) 
34 3 5 7 40 52 58 60 29 (4177) 
66 36 5 40 34 48 52 58 29 (4214) 
34 36 7 40 9 52 56 58 29 (4174) 
34 3 36 40 48 52 58 60 62 (4145) 
66 36 40 34 48 52 58 60 29 (4344) 
36 5 7 40 52 58 60 29 62 (4436) 
36 9 48 52 56 58 60 29 62 (4153) 
66 36 40 34 48 52 58 29 62 (4234) 
34 3 36 40 48 52 58 60 29 (4240) 
40 9 48 52 56 58 60 29 62 (4167) 
66 5 40 48 52 58 60 29 62 (4216) 
34 36 40 9 52 56 58 60 62 (4151) 
34 5 7 40 48 52 56 58 60 (4210) 
66 36 5 40 34 48 52 60 29 (4215) 
36 7 40 48 52 56 25 58 29 (4154) 
3 36 7 40 48 52 56 58 60 (4208) 
34 5 7 48 52 58 60 29 62 (4250) 
34 7 40 48 52 56 58 60 29 (4391) 
66 36 5 7 40 58 60 29 62 (4232) 
66 36 5 40 34 56 58 60 62 (4145) 
3 36 48 52 56 58 60 29 62 (4230) 
66 36 5 40 34 48 58 60 29 (4223) 
36 40 9 48 52 56 58 60 62 (4147) 
66 5 7 40 34 52 56 60 29 (4214) 
36 5 7 40 48 56 60 29 62 (4176) 
36 5 40 48 52 56 58 60 62 (4266) 
66 5 7 40 34 56 60 29 62 (4151) 
34 36 7 40 52 56 60 29 62 (4437) 
36 5 7 40 48 56 58 29 62 (4200) 
34 5 40 48 52 56 58 29 62 (4249) 
34 36 7 40 48 56 58 60 29 (4370) 
66 36 34 52 56 58 60 29 62 (4266) 
34 5 40 48 52 56 58 60 29 (4296) 
36 7 48 52 25 58 60 29 62 (4180) 
66 5 40 52 56 58 60 29 62 (4295) 
34 36 5 7 40 56 58 29 62 (4313) 
66 36 40 34 48 58 60 29 62 (4243) 
34 7 40 48 52 56 58 29 62 (4334) 
36 40 9 48 52 56 58 29 62 (4158) 
66 36 40 34 56 58 60 29 62 (4259) 
34 36 40 52 25 58 60 29 62 (4221) 
36 5 40 48 52 56 58 29 62 (4285) 
40 48 52 56 25 58 60 29 62 (4173) 
34 36 5 7 40 48 52 58 62 (4239) 
66 36 5 52 56 58 60 29 62 (4210) 
66 36 5 7 40 34 52 60 29 (4250) 
34 5 7 40 48 52 56 60 29 (4209) 
36 7 48 52 56 58 60 29 62 (4458) 
34 5 7 40 48 56 58 60 29 (4213) 
34 36 9 52 56 58 60 29 62 (4159) 
36 7 40 9 52 56 58 60 62 (4201) 
66 36 7 34 52 56 60 29 62 (4175) 
34 3 36 40 48 52 60 29 62 (4145) 
34 36 5 7 56 58 60 29 62 (4280) 
34 36 5 7 40 52 56 58 60 (4337) 
36 5 7 48 52 58 60 29 62 (4296) 
34 36 7 40 48 52 58 29 62 (4410) 
34 36 40 48 52 58 60 29 62 (4494) 
5 7 40 48 52 56 58 29 62 (4221) 
36 40 9 52 56 58 60 29 62 (4294) 
66 5 7 40 34 52 58 29 62 (4248) 
66 36 5 40 52 58 60 29 62 (4328) 
66 5 7 40 34 56 58 29 62 (4151) 
34 36 40 52 56 58 60 29 62 (4529) 
34 5 40 48 52 56 58 60 62 (4229) 
36 7 40 9 52 56 60 29 62 (4201) 
34 36 5 40 48 58 60 29 62 (4326) 
36 5 7 48 52 56 58 60 29 (4262) 
36 5 7 40 48 56 58 60 62 (4179) 
66 36 7 40 34 52 56 60 62 (4165) 
34 36 7 40 48 52 56 58 29 (4389) 
3 36 40 48 56 58 60 29 62 (4220) 
66 5 7 40 34 56 58 60 29 (4218) 
66 5 7 34 52 56 58 60 62 (4159) 
66 5 7 40 34 52 58 60 29 (4346) 
34 36 40 9 52 58 60 29 62 (4236) 
34 36 7 40 48 52 56 29 62 (4308) 
34 36 5 7 40 48 52 58 29 (4339) 
34 7 40 9 52 56 58 29 62 (4192) 
34 36 7 40 52 25 58 60 29 (4216) 
34 36 40 9 52 56 58 29 62 (4186) 
36 5 7 40 52 56 58 60 62 (4327) 
34 3 36 7 40 48 52 60 29 (4166) 
66 36 5 40 34 52 58 60 29 (4352) 
66 5 7 40 34 52 60 29 62 (4248) 
66 36 7 40 48 52 58 60 29 (4359) 
3 36 7 40 52 56 58 60 29 (4296) 
34 3 40 48 52 58 60 29 62 (4171) 
66 36 5 34 52 56 58 60 62 (4151) 
66 36 5 40 34 56 58 60 29 (4208) 
34 36 5 7 48 56 58 29 62 (4151) 
66 36 5 7 40 48 52 58 29 (4182) 
36 7 40 48 56 58 60 29 62 (4449) 
34 3 7 40 48 52 58 60 29 (4192) 
34 7 40 9 52 56 58 60 62 (4155) 
66 5 7 40 52 58 60 29 62 (4318) 
3 36 7 48 52 56 58 60 29 (4275) 
66 36 5 7 40 52 56 60 29 (4178) 
66 36 5 7 40 34 58 29 62 (4160) 
66 7 40 34 48 52 58 60 29 (4263) 
34 7 40 9 52 58 60 29 62 (4226) 
34 36 7 40 52 56 58 60 29 (4518) 
34 36 7 40 48 52 58 60 62 (4388) 
36 5 7 40 48 52 58 60 62 (4286) 
3 36 7 40 48 52 58 29 62 (4254) 
66 36 7 48 56 58 60 29 62 (4147) 
34 36 5 7 40 52 56 58 29 (4379) 
36 5 7 40 48 58 60 29 62 (4294) 
34 7 9 52 56 58 60 29 62 (4165) 
34 3 36 5 40 52 58 60 29 (4155) 
66 5 40 34 52 58 60 29 62 (4351) 
36 5 7 40 48 56 58 60 29 (4248) 
36 5 7 40 48 52 60 29 62 (4283) 
66 36 40 48 52 58 60 29 62 (4351) 
36 5 7 40 56 58 60 29 62 (4329) 
66 7 40 34 56 58 60 29 62 (4265) 
66 36 5 7 40 34 52 60 62 (4153) 
66 36 5 40 52 56 60 29 62 (4198) 
34 3 36 7 40 52 58 60 62 (4159) 
34 36 5 7 40 52 58 29 62 (4410) 
34 36 7 40 48 52 56 60 29 (4366) 
34 36 5 40 48 52 56 60 29 (4271) 
66 7 40 34 48 58 60 29 62 (4162) 
66 5 7 52 56 58 60 29 62 (4218) 
36 40 48 52 56 25 58 29 62 (4171) 
66 34 48 52 56 58 60 29 62 (4154) 
34 36 7 48 52 58 60 29 62 (4398) 
34 3 36 52 56 58 60 29 62 (4164) 
34 7 40 9 52 56 60 29 62 (4155) 
66 7 40 48 56 58 60 29 62 (4159) 
34 5 7 40 52 56 60 29 62 (4361) 
34 36 40 48 52 56 58 29 62 (4400) 
66 36 7 34 56 58 60 29 62 (4180) 
66 5 7 40 34 52 56 29 62 (4146) 
34 36 5 7 48 52 58 60 62 (4226) 
3 7 48 52 56 58 60 29 62 (4182) 
66 5 40 34 48 52 58 60 29 (4240) 
34 36 5 7 52 56 58 60 29 (4353) 
34 36 5 7 40 48 52 56 60 (4185) 
34 36 5 48 52 56 58 60 29 (4288) 
34 36 40 48 52 56 58 60 29 (4457) 
66 36 48 52 56 58 60 29 62 (4235) 
3 36 7 40 52 58 60 29 62 (4321) 
66 36 5 40 52 56 58 29 62 (4198) 
5 7 40 48 52 56 60 29 62 (4197) 
3 7 40 48 56 58 60 29 62 (4172) 
36 40 48 52 56 25 60 29 62 (4154) 
34 36 7 40 52 56 58 60 62 (4439) 
66 5 7 40 34 56 58 60 62 (4153) 
34 5 7 40 48 58 60 29 62 (4248) 
34 36 7 9 52 56 58 60 29 (4200) 
34 36 5 48 52 58 60 29 62 (4328) 
66 36 5 40 48 52 58 60 29 (4289) 
34 3 36 40 48 58 60 29 62 (4152) 
66 36 7 40 34 52 58 60 29 (4375) 
34 36 5 40 48 52 56 58 60 (4274) 
3 36 7 40 48 52 60 29 62 (4233) 
36 5 7 40 48 52 58 60 29 (4386) 
36 7 9 52 56 58 60 29 62 (4213) 
34 7 40 52 56 25 58 60 29 (4158) 
34 3 36 40 56 58 60 29 62 (4156) 
66 7 40 34 48 52 58 29 62 (4153) 
34 3 36 7 40 52 58 60 29 (4254) 
7 40 9 52 56 58 60 29 62 (4298) 
66 36 5 40 34 58 60 29 62 (4263) 
66 36 7 40 48 58 60 29 62 (4251) 
34 36 5 7 40 52 60 29 62 (4366) 
34 36 5 40 48 52 56 58 29 (4294) 
34 36 7 40 48 52 60 29 62 (4386) 
66 36 5 7 40 34 52 29 62 (4151) 
34 5 7 40 48 52 58 60 29 (4341) 
34 40 9 52 56 58 60 29 62 (4246) 
7 40 48 52 56 58 60 29 62 (4470) 
34 36 5 7 48 52 58 60 29 (4333) 
36 40 48 56 25 58 60 29 62 (4158) 
66 7 40 34 52 56 58 29 62 (4260) 
3 7 40 48 52 56 58 29 62 (4189) 
66 40 34 52 56 58 60 29 62 (4351) 
3 36 7 40 48 52 58 60 62 (4233) 
66 36 5 34 52 56 60 29 62 (4147) 
34 3 7 40 52 58 60 29 62 (4252) 
34 36 5 7 40 48 52 56 29 (4207) 
66 36 7 40 56 58 60 29 62 (4271) 
34 3 7 40 52 56 58 29 62 (4204) 
36 5 40 52 56 58 60 29 62 (4414) 
66 5 40 34 52 56 60 29 62 (4233) 
34 3 36 40 48 52 56 58 29 (4146) 
66 7 40 48 52 56 60 29 62 (4154) 
34 5 7 40 56 58 60 29 62 (4366) 
36 7 40 9 56 58 60 29 62 (4206) 
34 36 5 40 52 56 58 60 29 (4423) 
3 36 40 48 52 58 60 29 62 (4307) 
66 36 40 52 56 58 60 29 62 (4359) 
34 3 40 48 52 56 58 60 29 (4151) 
34 36 48 52 56 58 60 29 62 (4388) 
5 7 40 48 52 56 58 60 29 (4269) 
66 36 40 34 48 52 58 60 62 (4238) 
34 36 5 7 40 48 56 60 29 (4188) 
34 7 40 48 52 56 58 60 62 (4312) 
36 7 40 48 52 25 58 29 62 (4182) 
34 36 5 40 52 56 58 29 62 (4396) 
66 5 7 40 34 52 56 58 29 (4213) 
66 7 40 34 48 52 60 29 62 (4153) 
34 36 7 48 52 56 58 60 62 (4298) 
34 36 40 48 52 56 60 29 62 (4376) 
66 36 7 40 48 52 58 29 62 (4240) 
34 36 5 40 52 58 60 29 62 (4470) 
34 36 40 9 52 56 58 60 29 (4228) 
66 5 34 52 56 58 60 29 62 (4244) 
66 36 7 34 48 52 58 60 29 (4258) 
34 36 5 7 40 48 52 56 58 (4208) 
7 40 48 52 56 25 58 60 29 (4156) 
3 5 7 40 52 58 60 29 62 (4155) 
66 36 7 48 52 56 58 60 62 (4146) 
34 36 5 7 40 56 58 60 29 (4340) 
3 36 7 48 52 56 58 29 62 (4177) 
36 5 7 40 48 52 56 58 62 (4198) 
66 40 34 48 52 58 60 29 62 (4260) 
34 3 36 48 52 56 58 60 29 (4190) 
34 5 7 40 48 52 60 29 62 (4239) 
34 36 5 40 48 52 58 60 62 (4321) 
34 7 40 48 52 58 60 29 62 (4412) 
34 36 7 40 9 52 58 29 62 (4166) 
66 36 5 7 40 48 52 58 60 (4184) 
34 3 7 40 52 56 58 60 29 (4232) 
66 7 40 34 52 56 60 29 62 (4260) 
66 36 5 7 40 48 58 60 29 (4193) 
34 3 36 7 40 58 60 29 62 (4166) 
66 36 7 40 34 48 58 60 29 (4246) 
34 3 36 48 52 58 60 29 62 (4157) 
34 5 7 40 48 52 56 29 62 (4161) 
34 3 7 40 56 58 60 29 62 (4175) 
66 7 34 52 56 58 60 29 62 (4272) 
66 36 7 40 34 56 58 60 29 (4244) 
3 36 7 40 48 52 58 60 29 (4337) 
66 36 5 7 40 52 58 60 29 (4320) 
36 7 40 48 52 25 58 60 29 (4275) 
66 36 5 40 34 52 56 58 60 (4207) 
3 36 7 40 48 56 58 29 62 (4167) 
36 7 40 48 52 56 58 60 62 (4451) 
66 5 40 34 48 58 60 29 62 (4151) 
36 5 48 52 56 58 60 29 62 (4273) 
66 36 5 7 40 52 56 58 29 (4177) 
34 5 7 40 48 52 56 58 62 (4163) 
66 36 7 40 34 56 58 60 62 (4170) 
66 5 40 34 56 58 60 29 62 (4238) 
36 7 40 9 52 58 60 29 62 (4273) 
34 36 7 40 48 56 60 29 62 (4289) 
66 36 7 52 56 58 60 29 62 (4280) 
34 36 5 7 40 52 56 60 29 (4336) 
3 7 40 48 52 56 58 60 29 (4234) 
66 36 7 40 34 52 60 29 62 (4265) 
34 3 36 40 52 56 58 60 62 (4152) 
3 36 7 40 56 58 60 29 62 (4234) 
3 36 7 40 52 56 58 29 62 (4263) 
66 36 5 7 34 52 58 29 62 (4162) 
36 5 7 48 52 56 60 29 62 (4183) 
36 7 40 52 56 25 60 29 62 (4176) 
34 36 5 7 40 48 52 60 62 (4215) 
36 7 40 9 48 52 56 58 29 (4149) 
36 5 40 48 52 58 60 29 62 (4391) 
34 36 5 7 40 48 58 60 29 (4324) 
34 36 5 48 56 58 60 29 62 (4215) 
66 36 7 40 34 52 58 29 62 (4265) 
36 7 52 56 25 58 60 29 62 (4190) 
3 36 7 52 56 58 60 29 62 (4244) 
34 36 5 48 52 56 60 29 62 (4210) 
34 36 5 7 40 52 56 29 62 (4308) 
66 5 7 40 52 56 58 60 29 (4274) 
66 36 40 34 52 58 60 29 62 (4372) 
66 5 7 40 34 52 58 60 62 (4250) 
66 36 7 40 34 52 56 58 29 (4239) 
3 36 7 40 48 52 56 29 62 (4163) 
34 5 7 48 52 56 58 60 62 (4150) 
66 36 5 7 40 34 58 60 29 (4258) 
36 5 7 52 56 58 60 29 62 (4336) 
66 36 5 40 34 52 60 29 62 (4254) 
66 36 40 34 52 56 58 29 62 (4254) 
66 5 40 34 52 56 58 29 62 (4233) 
34 36 5 7 40 56 58 60 62 (4271) 
66 36 7 40 34 48 52 60 29 (4238) 
34 5 7 40 48 52 58 29 62 (4263) 
66 36 5 34 52 56 58 60 29 (4221) 
3 7 40 52 56 58 60 29 62 (4323) 
34 36 40 9 48 52 58 60 29 (4188) 
5 40 48 52 56 58 60 29 62 (4287) 
66 36 40 34 52 56 60 29 62 (4254) 
34 36 7 40 48 56 58 29 62 (4313) 
66 36 40 34 52 56 58 60 62 (4258) 
7 40 9 48 52 58 60 29 62 (4146) 
34 36 5 40 48 56 58 29 62 (4228) 
66 36 7 40 34 48 52 58 29 (4237) 
34 36 7 40 48 52 58 60 29 (4501) 
66 7 34 48 52 56 58 60 29 (4148) 
34 36 5 7 40 52 56 58 62 (4310) 
34 36 5 7 40 48 52 60 29 (4316) 
34 3 36 7 52 58 60 29 62 (4171) 
36 7 40 48 52 25 58 60 62 (4171) 
66 36 5 7 40 34 60 29 62 (4160) 
36 7 40 48 52 56 58 60 29 (4530) 
3 36 7 40 52 56 60 29 62 (4230) 
36 7 40 48 25 58 60 29 62 (4175) 
66 36 5 40 34 52 58 29 62 (4254) 
34 36 5 7 40 48 58 60 62 (4224) 
66 36 40 34 48 52 56 60 29 (4193) 
66 36 5 7 34 52 58 60 29 (4267) 
34 7 40 52 56 58 60 29 62 (4534) 
36 7 40 48 52 58 60 29 62 (4556) 
36 40 9 48 52 56 58 60 29 (4225) 
36 7 40 52 25 58 60 29 62 (4280) 
66 36 7 40 48 56 58 60 29 (4214) 
36 5 40 48 52 56 60 29 62 (4261) 
34 36 5 7 52 56 58 60 62 (4277) 
66 5 7 40 34 48 58 60 29 (4146) 
66 36 7 40 48 52 56 60 29 (4210) 
66 36 5 40 48 52 58 29 62 (4190) 
34 3 36 7 40 48 52 58 60 (4166) 
36 7 40 52 56 25 58 29 62 (4203) 
36 48 52 56 25 58 60 29 62 (4168) 
34 36 7 48 52 56 58 29 62 (4320) 
66 36 40 34 52 56 58 60 29 (4330) 
66 7 40 48 52 56 58 60 62 (4158) 
34 7 48 52 56 58 60 29 62 (4322) 
36 7 48 52 56 25 58 60 29 (4204) 
34 36 40 9 56 58 60 29 62 (4154) 
66 36 40 48 52 56 58 29 62 (4221) 
34 36 5 40 48 56 60 29 62 (4204) 
66 5 7 40 52 56 58 60 62 (4208) 
36 7 40 9 52 56 58 29 62 (4238) 
66 36 5 34 52 56 58 29 62 (4147) 
66 36 5 48 52 56 58 60 29 (4147) 
36 7 40 52 56 58 60 29 62 (4597) 
66 5 7 34 52 58 60 29 62 (4259) 
66 36 40 48 52 56 58 60 29 (4302) 
66 36 5 34 52 58 60 29 62 (4265) 
36 5 7 40 52 56 58 29 62 (4368) 
66 36 5 40 56 58 60 29 62 (4203) 
34 5 7 52 56 58 60 29 62 (4372) 
36 7 40 52 56 25 58 60 62 (4182) 
66 5 7 34 52 56 58 29 62 (4157) 
66 36 5 40 52 56 58 60 62 (4202) 
36 7 40 56 25 58 60 29 62 (4180) 
66 7 40 48 52 56 58 29 62 (4154) 
3 36 7 48 52 56 60 29 62 (4156) 
34 36 5 7 48 52 56 58 60 (4202) 
66 36 5 34 56 58 60 29 62 (4152) 
66 36 5 48 52 58 60 29 62 (4203) 
3 7 40 48 52 56 60 29 62 (4168) 
34 36 5 7 48 52 56 58 62 (4148) 
34 36 5 7 52 56 60 29 62 (4275) 
34 36 5 40 48 52 56 29 62 (4223) 
34 5 7 40 9 52 58 60 29 (4165) 
34 36 5 7 40 48 58 29 62 (4246) 
66 36 40 34 48 52 56 58 29 (4192) 
66 36 5 7 34 52 60 29 62 (4162) 
34 36 5 40 48 52 60 29 62 (4317) 
66 5 7 34 48 52 58 60 29 (4155) 
34 5 40 48 52 58 60 29 62 (4343) 
36 5 7 40 48 52 58 29 62 (4307) 
66 36 5 7 40 52 60 29 62 (4221) 
34 3 36 7 40 52 56 58 29 (4172) 
66 36 5 40 48 52 60 29 62 (4190) 
34 36 5 7 40 48 52 29 62 (4237) 
36 5 7 48 52 56 58 60 62 (4186) 
66 36 7 40 34 52 56 60 29 (4240) 
34 36 5 7 40 48 60 29 62 (4222) 
34 36 7 48 52 25 58 60 29 (4166) 
66 36 7 40 34 52 56 58 60 (4241) 
36 5 7 48 56 58 60 29 62 (4188) 
34 36 5 7 40 52 58 60 29 (4468) 
66 36 34 48 52 58 60 29 62 (4246) 
34 3 36 7 40 48 58 60 29 (4173) 
66 36 5 34 48 52 58 60 29 (4232) 
34 36 7 40 52 58 60 29 62 (4539) 
66 36 7 34 48 58 60 29 62 (4148) 
3 36 7 40 48 58 60 29 62 (4242) 
66 40 34 48 52 56 58 60 29 (4218) 
